Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0,1000,,,,-0.0625,0.013671875,-0.984375,,0.08526915052256322,12.494420049263882,0.020436567731815018,0,0,0.17225695932692348,,0,,,,,-0.3676026991438655,0.076171875,0.02262321621242707,0,0,1,1,0,0,0,0,,
0.02606000000052154,1000,,,,-0.0625,-0.0078125,-0.9609375,,,12.49433009529864,0.02145460833849216,0,0,0.1819288258946949,,0,,,,,,0.076171875,0.022660532132002066,0,0,1,1,0,0,0,0,,
0.051134999999776484,1000,,,,-0.0625,0.00390625,-0.9765625,,,12.494283300143875,0.02164421246406813,0,0,0.1792005004743491,,0,,,,,,0.076171875,0.02266149726054576,0,0,1,1,0,0,0,0,,
0.07713999999966473,1000,,,,-0.0625,0.029296875,-0.998046875,-0.0007518961879050958,,12.494112879883701,0.02041103473820184,0,0,0.16372775404992873,0,0,0,0,0.5691172994102617,-0.23848023057031165,,0.076171875,0.022587248612954466,0,0,1,1,0,0,0,0,,
0.10425,1000,,,,-0.0625,0.009765625,-0.98046875,,,12.494368051897862,0.019966451360037163,0,0,0.16802502754700888,,0,,,,,,0.078125,0.022543061774540116,0,0,1,1,0,0,0,0,,
0.14745000000018627,1000,,,,-0.0625,-0.0234375,-0.94921875,,0.095487778487213,12.494696650246764,0.019594013933848516,0,0,0.1573342192369491,,0,,,,,-0.3685675754726738,0.076171875,0.022487343817449747,0,0,1,1,0,0,0,0,,
0.17374500000011175,1000,,,,-0.0625,-0.0078125,-0.96484375,,,12.494622106561515,0.019670737077668702,0,0,0.1585504132331808,,0,,,,,,0.076171875,0.022468859024794435,0,0,1,1,0,0,0,0,,
0.1990449999999255,1000,,,,-0.0625,-0.0078125,-0.96484375,,,12.494649718744562,0.019849631698805992,0,0,0.17422508838206838,,0,,,,,,0.076171875,0.022455217992062123,0,0,1,1,0,0,0,0,,
0.22381499999947846,1000,,,,-0.0625,-0.029296875,-0.94140625,-0.0007615815861389124,,12.49484277512997,0.017757827166350344,0,0,0.16421583158076616,0,0,0,0,0.569034685830909,-0.23834814093212428,,0.076171875,0.02232255050069336,1,0,1,1,0,0,0,0,,
0.25099000000022353,1000,,,,-0.0625,-0.017578125,-0.953125,,,12.494817777899563,0.018114947085033747,0,0,0.1738368891153879,,0,,,,,,0.076171875,0.02230662097828047,0,0,1,1,0,0,0,0,,
0.27345999999996273,1000,,,,-0.0625,-0.00390625,-0.96484375,,,12.494990274907199,0.019615378541785022,0,0,0.1795550855025543,,0,,,,,,0.07421875,0.022354599463826407,0,0,1,1,0,0,0,0,,
0.2961399999996647,1000,,,,-0.0625,-0.017578125,-0.953125,,0.08286250858932542,12.494924419913321,0.019385379097844036,0,0,0.16855062689121078,,0,,,,,-0.36737545612833233,0.07421875,0.022322547487940336,0,0,1,1,0,0,0,0,,
0.3238100000005215,1000,,,,-0.0625,0.005859375,-0.974609375,,,12.494865939132492,0.02059982462744676,0,0,0.17544539520727775,,0,,,,,,0.07421875,0.022363729542134867,0,0,1,1,0,0,0,0,,
0.34683499999996276,1000,,,,-0.0625,-0.00390625,-0.96484375,,,12.495191213211802,0.021539267448638495,0,0,0.18365600023996065,,0,,,,,,0.07421875,0.022401012414711072,0,0,1,1,0,0,0,0,,
0.37204999999981375,1000,,,,-0.0625,0.005859375,-0.9765625,-0.0007336625396513437,,12.494801581736397,0.0197148846118554,0,0,0.16991494370005214,0,0,0,0,0.5689947625845914,-0.238489423926554,,0.076171875,0.022296241034721432,0,0,1,1,0,0,0,0,,
0.39354000000003725,1000,,,,-0.0625,0.00390625,-0.974609375,,,12.494669883846328,0.020529093921345106,0,0,0.17783809901739023,,0,,,,,,0.076171875,0.02232199144530879,0,0,1,1,0,0,0,0,,
0.4251349999997765,1000,,,,-0.0625,0.00390625,-0.9765625,,,12.494626176630979,0.022476058439911777,0,0,0.18699350960034303,,0,,,,,,0.076171875,0.02241220603431221,0,0,1,1,0,0,0,0,,
0.44882000000029804,1000,,,,-0.0625,-0.03125,-0.943359375,,0.07753424776061159,12.494726446373106,0.021011657573002284,0,0,0.1800320740773268,,0,,,,,-0.3668723442854188,0.076171875,0.02233335105544723,0,0,1,1,0,0,0,0,,
0.4732100000008941,1000,,,,-0.0625,-0.029296875,-0.94140625,,,12.494700529061257,0.019345370791876697,0,0,0.17796621618286634,,0,,,,,,0.07421875,0.02223325767550087,0,0,1,1,0,0,0,0,,
0.49562000000011175,1000,,,,-0.0625,-0.015625,-0.953125,,,12.494804902829614,0.019157281389051928,0,0,0.17598203524655187,,0,,,,,,0.07421875,0.02220305188022799,0,0,1,1,0,0,0,0,,
0.5215750000001863,1000,,,,-0.0625,0.0078125,-0.98046875,-0.0007361275811059431,,12.49468413193686,0.021561980621850364,0,0,0.19258699956692388,0,0,0,0,0.56884979881906,-0.23834906677515888,,0.07421875,0.022308343215171635,0,0,1,1,0,0,0,0,,
