Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1500,,,,-0.0625,-0.0103515625,-0.96015625,0.0009156044272905943,0.2693000458114633,0.00003424181868383085,-0.025520798308760945,0,0,0,0,0,0,0,0.091796875,,
0.35945779300000436,1500,,,,-0.0625,-0.0111328125,-0.959375,0.0009008111587475032,0.26964846680728377,0.000026927983668107568,-0.021732840440046346,0,0,0,0,0,0,0,0.0912109375,,
0.6120937930000043,1500,,,,-0.0625,-0.01328125,-0.957421875,0.0009431403934620419,0.2691709631068004,0.00001924226347626082,-0.023296919316587016,0,0,0,0,0,0,0,0.0908203125,,
0.8621112930000026,1500,,,,-0.0625,-0.01484375,-0.9552734375,0.0009513335013099395,0.2690932686555623,0.000003992806091257752,-0.026918999397545534,0,0,0,0,0,0,0,0.091796875,,
1.1088112930000054,1500,,,,-0.0625,-0.013671875,-0.9568359375,0.0010406532888268631,0.26735121762067127,0.000045970361936960615,-0.030143883169195557,0,0,0,0,0,0,0,0.091796875,,
1.3594342930000052,1500,,,,-0.0625,-0.0181640625,-0.95234375,0.0010600202891491947,0.2660772869000181,0.00009012571403543155,-0.025336497778562846,0,0,0,0,0,0,0,0.093359375,,
1.6106627930000055,1500,,,,-0.0625,-0.01171875,-0.9591796875,0.001058981183463583,0.2663193224144655,0.00017438204373909812,-0.023950371047392036,0,0,0,0,0,0,0,0.0919921875,,
1.8627977930000044,1500,,,,-0.0625,-0.0091796875,-0.9607421875,0.001078562984094751,0.264822425127801,0.00018777223400405924,-0.021922460725039013,0,0,0,0,0,0,0,0.0912109375,,
2.1104377930000036,1500,,,,-0.0625,-0.0037109375,-0.9669921875,0.0010770858979678014,0.267221008899503,0.0002064832273513641,-0.023273834070857268,0,0,0,0,0,0,0,0.0896484375,,
2.3595142930000055,1500,,,,-0.0625,-0.0064453125,-0.9640625,0.0010235823043786172,0.27039868671360157,0.0001453911394701136,-0.023193858899143265,0,0,0,0,0,0,0,0.0888671875,,
2.610124293000004,1500,,,,-0.0625,-0.0158203125,-0.9546875,0.0009084121849363099,0.2610994759325282,0.000041017737975011006,-0.02491975700809889,0,0,0,0,0,0,0,0.089453125,,
2.8601822930000047,1500,,,,-0.0625,-0.0126953125,-0.9580078125,0.0009851387831532217,0.2572892620285536,0.000029914341959005375,-0.023553545144851067,0,0,0,0,0,0,0,0.0900390625,,
3.1112522930000024,1500,,,,-0.0625,-0.0140625,-0.9564453125,0.001034544115490732,0.2752373462704169,0.000006173017175919151,-0.02439143740623171,0,0,0,0,0,0,0,0.0912109375,,
3.3605262930000044,1500,,,,-0.0625,-0.0083984375,-0.9619140625,0.0010333108483228913,0.27918141185614076,0.000013826302106553352,-0.02345900882425693,0,0,0,0,0,0,0,0.08984375,,
3.610065793000004,1500,,,,-0.0625,-0.0091796875,-0.960546875,0.001049240672370474,0.2784594780919088,0.00009911491288403396,-0.021170407420104582,0,0,0,0,0,0,0,0.08984375,,
3.8583417930000037,1500,,,,-0.0625,-0.0169921875,-0.95390625,0.0009600260629869702,0.27089920516614335,0.0001651454765550362,-0.0244825059760715,0,0,0,0,0,0,0,0.090234375,,
4.109020293000006,1500,,,,-0.0625,-0.0138671875,-0.9578125,0.0008800770731199822,0.26018096219831655,0.000043406712412542855,-0.023672623035912013,0,0,0,0,0,0,0,0.091796875,,
4.360687793000005,1500,,,,-0.0625,-0.0125,-0.958203125,0.0009526070781193295,0.25489011458467564,0.00006206049243104523,-0.025466237569239138,0,0,0,0,0,0,0,0.091796875,,
4.609094793000006,1500,,,,-0.0625,-0.0109375,-0.9599609375,0.000966517379556199,0.25663450274113736,0.0001746840867859925,-0.02656969572000938,0,0,0,0,0,0,0,0.09140625,,
4.860557793000007,1500,,,,-0.0625,-0.011328125,-0.9591796875,0.0009396657842807429,0.2583641288176736,0.00004016094422102051,-0.021819649738527618,0,0,0,0,0,0,0,0.0916015625,,
5.1096032930000055,1500,,,,-0.0625,-0.0099609375,-0.96015625,0.0009432036405577505,0.26350444342265444,0.000040766151829696035,-0.022973901299767667,0,0,0,0,0,0,0,0.08984375,,
5.359854793000005,1500,,,,-0.0625,-0.0103515625,-0.9603515625,0.0007800755311599664,0.2657912648863528,0.00006275161376118693,-0.02518881097714759,0,0,0,0,0,0,0,0.090234375,,
5.611255293000002,1500,,,,-0.0625,-0.0130859375,-0.9576171875,0.0008631331781640961,0.2686665633607779,0.00017115651851565302,-0.026750529931896177,0,0,0,0,0,0,0,0.08984375,,
5.859503793000006,1500,,,,-0.0625,-0.0068359375,-0.9638671875,0.0010138047694121114,0.27089005424320134,0.00008089096114770382,-0.02489067712258383,0,0,0,0,0,0,0,0.08984375,,
6.109881793000001,1500,,,,-0.0625,-0.0130859375,-0.957421875,0.0008776241131929336,0.2649085523117689,0.00005852314326706394,-0.02194885665937893,0,0,0,0,0,0,0,0.08984375,,
6.3594047930000075,1500,,,,-0.0625,-0.0109375,-0.960546875,0.0008307436604266093,0.2663228599655981,0.000041218551475038924,-0.025171361206386744,0,0,0,0,0,0,0,0.08984375,,
6.609946293000003,1500,,,,-0.0625,-0.0126953125,-0.958203125,0.000837585673016384,0.2653725824194562,0.000008573335848995291,-0.023247024502319403,0,0,0,0,0,0,0,0.090234375,,
6.8592877930000045,1500,,,,-0.0625,-0.016796875,-0.95390625,0.0008726832926698013,0.2653332249337844,0.0000017982432542478029,-0.02475881883477277,0,0,0,0,0,0,0,0.0912109375,,
7.1108272930000025,1500,,,,-0.0625,-0.016796875,-0.9537109375,0.0009307617052035559,0.2656705592555867,0.000029532930443218357,-0.024047905472068812,0,0,0,0,0,0,0,0.0919921875,,
7.359375293000008,1500,,,,-0.0625,-0.0189453125,-0.9521484375,0.0008906714061854872,0.2585602911193802,0.00007480787596395077,-0.020408220644084714,0,0,0,0,0,0,0,0.09375,,
7.610433793000004,1500,,,,-0.0625,-0.0064453125,-0.9640625,0.0008854476996921544,0.25807437567360386,0.00007981660417308393,-0.02444520766666757,0,0,0,0,0,0,0,0.09296875,,
7.858757793000002,1500,,,,-0.0625,-0.0185546875,-0.9525390625,0.0009628298100164579,0.2649158524582641,0.00007813288290976723,-0.02662604832956057,0,0,0,0,0,0,0,0.0919921875,,
8.111562793000006,1500,,,,-0.0625,-0.00859375,-0.961328125,0.0009440681427697783,0.26988460239208795,0.0000399971865568878,-0.026917076826299145,0,0,0,0,0,0,0,0.091796875,,
8.360537293000007,1500,,,,-0.0625,-0.010546875,-0.9603515625,0.0009571443653073116,0.2632211810744438,0.000008354531034470655,-0.026647325658268238,0,0,0,0,0,0,0,0.0916015625,,
8.608877293000003,1500,,,,-0.0625,-0.01171875,-0.958203125,0.0009475440825071164,0.2606038717051452,0.0000017590911267593657,-0.028227111397201236,0,0,0,0,0,0,0,0.0912109375,,
8.858968793000004,1500,,,,-0.0625,-0.0103515625,-0.9603515625,0.0009447855365453011,0.26761813541856166,0.00005720618702748125,-0.0255076831203487,0,0,0,0,0,0,0,0.0912109375,,
9.110876793000008,1500,,,,-0.0625,-0.01015625,-0.959765625,0.0009909492272746324,0.2629217450593077,0.00007416998037237763,-0.022694424264428185,0,0,0,0,0,0,0,0.0904296875,,
9.358838793000004,1500,,,,-0.0625,-0.015234375,-0.9552734375,0.0011547946482019845,0.2598004236895625,0.0000944650472282971,-0.024921186140093685,0,0,0,0,0,0,0,0.090234375,,
9.612808793000005,1500,,,,-0.0625,-0.01171875,-0.95859375,0.001107445908978153,0.2547622889665199,0.00017325855942393564,-0.02617610661941122,0,0,0,0,0,0,0,0.090234375,,
9.859286293000004,1500,,,,-0.0625,-0.01328125,-0.957421875,0.0010451330328056525,0.25356424550865037,0.00012051220305255696,-0.024596043114460297,0,0,0,0,0,0,0,0.0916015625,,
10.110575293000007,1500,,,,-0.0625,-0.0171875,-0.953125,0.0010816781642159312,0.2593275137417049,0.00008623321874749563,-0.024755491264907534,0,0,0,0,0,0,0,0.091796875,,
10.360111793000005,1500,,,,-0.0625,-0.016015625,-0.955078125,0.0010765116273995104,0.2667966695704671,0.00012845281541614878,-0.024111549002865974,0,0,0,0,0,0,0,0.093359375,,
10.610169793000006,1500,,,,-0.0625,-0.003125,-0.9669921875,0.0010479636700426408,0.2679127871864716,0.00007679963323093558,-0.02604551569405647,0,0,0,0,0,0,0,0.091796875,,
10.859809793000004,1500,,,,-0.0625,-0.015625,-0.9556640625,0.0010774980601923508,0.2679735348802251,0.000031434556231466524,-0.02774631050708779,0,0,0,0,0,0,0,0.08984375,,
11.108874293000005,1500,,,,-0.0625,-0.0103515625,-0.9603515625,0.001063487335476218,0.26699986656901226,0.000023769544584160674,-0.024081869416967473,0,0,0,0,0,0,0,0.08984375,,
11.361129293000008,1500,,,,-0.0625,-0.0111328125,-0.9630859375,0.0010587961421004697,0.2652900248710467,0.000054103646279752906,-0.022736882440975523,0,0,0,0,0,0,0,0.090234375,,
11.609877793000006,1500,,,,-0.063671875,0.0103515625,-0.9703125,0.0011365194534052106,0.26331622137113925,0.0000937722082663353,-0.022547722769960858,0,0,0,0,0,0,0,0.08828125,,
11.859448293000003,1500,,,,-0.0625,-0.00625,-0.9671875,0.0011451667056689519,0.24847822970922515,0.0001236296862959169,-0.024324237708292222,0,0,0,0,0,0,0,0.0865234375,,
12.109884793000006,1500,,,,-0.0625,0.00234375,-0.97421875,0.0013633824667032286,0.2678539652557926,0.00008352106757407106,-0.023951656575269594,0,0,0,0,0,0,0,0.0837890625,,
12.360181793000004,1500,,,,-0.0625,-0.0107421875,-0.9619140625,0.001412018119211527,0.2811783365766267,0.00003291332812322566,-0.02385773774180176,0,0,0,0,0,0,0,0.0828125,,
12.609483793000004,1500,,,,-0.0625,-0.016796875,-0.9544921875,0.0009367254109357888,0.26541273905181845,0.000006887151369647104,-0.021157045001404834,0,0,0,0,0,0,0,0.0861328125,,
12.862124793000007,1500,,,,-0.0625,-0.00859375,-0.9623046875,0.0006569643126279397,0.2616600489599455,0.00007672984884276007,-0.025256360722506276,0,0,0,0,0,0,0,0.0876953125,,
13.110197293000004,1500,,,,-0.0625,-0.006640625,-0.965234375,0.0007260421651472684,0.2634507806097039,0.0000417152449502286,-0.02587331406121964,0,0,0,0,0,0,0,0.08671875,,
13.358855293000005,1500,,,,-0.0625,-0.0123046875,-0.959375,0.0009036614260707971,0.25558033739531205,0.000008789366867063379,-0.025751723254674275,0,0,0,0,0,0,0,0.08671875,,
13.610822293000004,1500,,,,-0.0625,-0.0125,-0.95859375,0.0009172333808163239,0.2350807720422552,0.000054929186372456193,-0.028198725697574284,0,0,0,0,0,0,0,0.0875,,
13.860392293000007,1500,,,,-0.0625,-0.0162109375,-0.9556640625,0.0009297530792597535,0.24331735970797488,0.00008832759051592683,-0.025559235961375354,0,0,0,0,0,0,0,0.0892578125,,
14.111109793000006,1500,,,,-0.0625,-0.01796875,-0.9529296875,0.0011069814449962642,0.2516246608839892,0.00006247895748561873,-0.026480494885880067,0,0,0,0,0,0,0,0.091015625,,
14.360152793000006,1500,,,,-0.0625,-0.0076171875,-0.96328125,0.0011992803655358326,0.25685764260052746,0.0002349210472129886,-0.023489537427795897,0,0,0,0,0,0,0,0.0912109375,,
14.612359793000001,1500,,,,-0.0625,-0.0123046875,-0.9583984375,0.001202904712810177,0.2724335010941593,0.00014300012026692007,-0.026544221460355455,0,0,0,0,0,0,0,0.08984375,,
14.860038293000002,1500,,,,-0.0625,-0.017578125,-0.9533203125,0.0013156774211966434,0.2808755772760038,0.00015025917961509827,-0.025743922840806142,0,0,0,0,0,0,0,0.090625,,
15.110951793000009,1500,,,,-0.0625,-0.0017578125,-0.9689453125,0.001186027985210416,0.283335441876208,0.00012856152579260796,-0.026301681599240668,0,0,0,0,0,0,0,0.090234375,,
15.360179793000006,1500,,,,-0.0625,-0.009765625,-0.961328125,0.0010700830114447686,0.267040310034522,0.000045279575081323577,-0.026187766493866133,0,0,0,0,0,0,0,0.087890625,,
