Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1500,,,,-0.0625,-0.0107421875,-0.959765625,0.0010727839689808828,-0.10955585708835357,0.00003629410683401845,-0.025643853170444087,0,0,0,0,0,0,0,0.0900390625,,
0.3576234385000134,1500,,,,-0.0625,-0.016796875,-0.9541015625,0.0011771690547358184,-0.11130176074641385,0.00003850686595561242,-0.02738313451436581,0,0,0,0,0,0,0,0.09140625,,
0.6089074385000044,1500,,,,-0.0625,-0.01171875,-0.959765625,0.0011037862981455506,-0.11662532287670604,0.00003769663356434441,-0.02846661958968626,0,0,0,0,0,0,0,0.0916015625,,
0.8598309385000146,1500,,,,-0.0625,-0.00234375,-0.968359375,0.0011056356373205165,-0.11520733164948108,0.000035402706522815436,-0.027050796861054983,0,0,0,0,0,0,0,0.090625,,
1.1097389385000105,1500,,,,-0.0625,-0.016796875,-0.954296875,0.001108890662779906,-0.11902968587821057,0.00003635536143136646,-0.02415767606756421,0,0,0,0,0,0,0,0.0896484375,,
1.3590329385000048,1500,,,,-0.0625,-0.017578125,-0.9541015625,0.0010792064444495823,-0.120194448340755,0.00004135882181408538,-0.024128893723307888,0,0,0,0,0,0,0,0.0908203125,,
1.6086244385000028,1500,,,,-0.0625,-0.010546875,-0.959765625,0.0011389016176243407,-0.1196320320170068,0.00015538667598467284,-0.02216645669851345,0,0,0,0,0,0,0,0.091796875,,
1.8601699385000159,1500,,,,-0.0625,-0.0138671875,-0.9564453125,0.001154451319782324,-0.11463367087237308,0.00017209684869730742,-0.023184050127692004,0,0,0,0,0,0,0,0.0916015625,,
2.1082369385000086,1500,,,,-0.0625,-0.01640625,-0.9544921875,0.0011150695729700403,-0.11144743542541084,0.00013636277001060636,-0.02538372744160842,0,0,0,0,0,0,0,0.091796875,,
2.359087938499992,1500,,,,-0.0625,-0.008984375,-0.9615234375,0.0010908119243249231,-0.10992075387784295,0.000172830870475465,-0.022669513388541045,0,0,0,0,0,0,0,0.0923828125,,
2.610315438500006,1500,,,,-0.0625,-0.0076171875,-0.9630859375,0.0010725935230083538,-0.11089781782894305,0.00010936121409945134,-0.02444004546079844,0,0,0,0,0,0,0,0.08984375,,
2.8593479385000125,1500,,,,-0.0625,-0.0083984375,-0.9630859375,0.0010039729492871065,-0.11596640330249844,0.00009930020979322245,-0.027633811040425928,0,0,0,0,0,0,0,0.089453125,,
