Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1500,,,,-0.0625,-0.0142578125,-0.9564453125,0.0005959563617947299,0.18020564016215343,0.00010777972950477694,-0.022163862309012745,0,0,0,0,0,0,0,0.091796875,,
0.363861348499998,1500,,,,-0.0625,-0.0216796875,-0.9501953125,0.0008481222134320559,0.1829162859392451,0.00008660013271905825,-0.024113932689510592,0,0,0,0,0,0,0,0.0935546875,,
0.6150578484999947,1500,,,,-0.0625,-0.0162109375,-0.9548828125,0.0008644909172518704,0.1799729273127228,0.00013109938576296533,-0.022380126042162544,0,0,0,0,0,0,0,0.09375,,
0.8648083484999602,1500,,,,-0.0625,-0.0169921875,-0.9544921875,0.0008743219279786416,0.17988738198335066,0.00010664988528617954,-0.02472456495873796,0,0,0,0,0,0,0,0.0947265625,,
1.1139313484999933,1500,,,,-0.0625,-0.00625,-0.9638671875,0.0007534681616106547,0.18126468287321923,0.00010405508420221518,-0.028382690663166753,0,0,0,0,0,0,0,0.0923828125,,
1.3664953485000297,1500,,,,-0.0625,-0.0130859375,-0.9591796875,0.0007351163028648611,0.17961090951932263,0.00012167487565137927,-0.026212469182951604,0,0,0,0,0,0,0,0.0921875,,
1.6145308485000047,1500,,,,-0.0625,-0.01875,-0.953515625,0.0007204622137210308,0.17506421194897215,0.0001487724970248205,-0.026588732331796316,0,0,0,0,0,0,0,0.0921875,,
1.865027848500025,1500,,,,-0.0615234375,-0.0109375,-0.955859375,0.0006754987795340927,0.17530738651404357,0.00017012090130299746,-0.023903419687824813,0,0,0,0,0,0,0,0.09375,,
2.1140373485000223,1500,,,,-0.0564453125,-0.002734375,-0.9642578125,0.000500919909229064,0.17521454266202777,0.00009941298206198393,-0.02242811234040832,0,0,0,0,0,0,0,0.0935546875,,
2.3650258484999878,1500,,,,-0.0625,-0.0046875,-0.9666015625,-0.000023963646456056547,0.17525303260268582,0.00003086041733102092,-0.024408040209299632,0,0,0,0,0,0,0,0.090625,,
