Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1000,,,,-0.0625,-0.01015625,-0.9607421875,0.0007095243221090667,0.16871792043315667,0.00008496368555462841,-0.024400130680347954,0,0,0,0,0,0,0,0.08984375,,
0.36006324349991037,1000,,,,-0.0625,-0.0091796875,-0.961328125,0.0006804684615187214,0.17010921939792797,0.0001491238124240205,-0.027026048343507116,0,0,0,0,0,0,0,0.08984375,,
0.6098582434999408,1000,,,,-0.0625,-0.0091796875,-0.9615234375,0.0006616906776377902,0.1703882954320541,0.00009237591115853931,-0.027531378154833436,0,0,0,0,0,0,0,0.08984375,,
0.8616122434999213,1000,,,,-0.0625,-0.008203125,-0.9615234375,0.0006489962595951232,0.17056265524733716,0.00008829347424734896,-0.024486035576353215,0,0,0,0,0,0,0,0.08984375,,
1.1101182434999035,1000,,,,-0.0625,-0.0107421875,-0.9599609375,0.0007079796044547188,0.17039472296297634,0.00006028698058131305,-0.02492845367912145,0,0,0,0,0,0,0,0.089453125,,
1.3601287434999016,1000,,,,-0.0625,-0.0064453125,-0.9646484375,0.000700297464946055,0.1690537671214143,0.0001472221840015634,-0.024060873440591962,0,0,0,0,0,0,0,0.0880859375,,
1.6107387434999108,1000,,,,-0.0625,-0.0044921875,-0.966015625,0.0006925203824111125,0.16544624126932772,0.00007634275292047375,-0.021959090199640742,0,0,0,0,0,0,0,0.087890625,,
1.860586743499909,1000,,,,-0.0625,-0.00546875,-0.9658203125,0.0006290884020297094,0.16363061279235255,0.00009517679476660905,-0.023349766504879268,0,0,0,0,0,0,0,0.087109375,,
2.1114117434999096,1000,,,,-0.0625,-0.0056640625,-0.964453125,0.0006456208164613784,0.16623629542495727,0.00011431278027622906,-0.025090607158387034,0,0,0,0,0,0,0,0.0873046875,,
2.359865743499925,1000,,,,-0.0625,-0.0099609375,-0.9611328125,0.0006655107477537197,0.16713180416800216,0.00018986926321386873,-0.02565371025127656,0,0,0,0,0,0,0,0.086328125,,
2.6113442434999277,1000,,,,-0.0625,-0.01640625,-0.954296875,0.0006783797228720102,0.17562702302332803,0.00015931167059744645,-0.025525140587847633,0,0,0,0,0,0,0,0.0884765625,,
2.8609652434999124,1000,,,,-0.0625,-0.0029296875,-0.96875,0.0007314942870117534,0.17230820114247927,0.00011694343675402712,-0.026395772902882676,0,0,0,0,0,0,0,0.087890625,,
3.1115822434999045,1000,,,,-0.0625,0.0072265625,-0.976171875,0.0006854989148362184,0.17103821353251905,0.00015234993408108386,-0.026144967513906308,0,0,0,0,0,0,0,0.0857421875,,
3.3600797434999143,1000,,,,-0.0625,-0.007421875,-0.96328125,0.0006766193018113022,0.1742613992868541,0.00012985128922576205,-0.028129117436982994,0,0,0,0,0,0,0,0.083984375,,
3.610351243499911,1000,,,,-0.0625,-0.0037109375,-0.9673828125,0.0006784008002935013,0.17605435594507837,0.00005696850990403534,-0.023551786249269995,0,0,0,0,0,0,0,0.083984375,,
3.860393743499915,1000,,,,-0.0625,-0.00078125,-0.9685546875,0.0006392319212141581,0.1785768294246389,0.000011858998558172699,-0.0241942198778928,0,0,0,0,0,0,0,0.083984375,,
4.109883243499894,1000,,,,-0.0625,-0.0123046875,-0.9578125,0.0007650121932103974,0.17340320145278207,0.00011105173531245209,-0.022402103326011596,0,0,0,0,0,0,0,0.084765625,,
4.359772243499907,1000,,,,-0.0625,-0.0130859375,-0.9578125,0.0007805630783086287,0.16970883918185772,0.00012144893205242846,-0.02602825548116829,0,0,0,0,0,0,0,0.087109375,,
4.6106772434999,1000,,,,-0.0625,-0.0111328125,-0.9587890625,0.0006868373207808739,0.1643326749875149,0.00009097630389730209,-0.025714152698554434,0,0,0,0,0,0,0,0.0884765625,,
4.860607743499928,1000,,,,-0.0625,-0.0060546875,-0.964453125,0.0006269568807447556,0.16832990620031787,0.0001319600308610379,-0.02347886982473541,0,0,0,0,0,0,0,0.0884765625,,
5.110225243499898,1000,,,,-0.0625,-0.006640625,-0.9638671875,0.0005882315489643619,0.17142445277166032,0.00008270271489748714,-0.027275376728851074,0,0,0,0,0,0,0,0.0875,,
5.359870743499905,1000,,,,-0.0625,-0.0087890625,-0.9615234375,0.0006268320663885541,0.16539227994210673,0.000017253435640548133,-0.023149055251403768,0,0,0,0,0,0,0,0.08671875,,
5.610902743499936,1000,,,,-0.0625,-0.009375,-0.961328125,0.0006271253562033952,0.1714341705278129,0.0000035823695628162536,-0.02670569255533789,0,0,0,0,0,0,0,0.087890625,,
5.8604052434998914,1000,,,,-0.0625,-0.005859375,-0.9646484375,0.0006852198200509823,0.16915134757463318,0.00004750060173409605,-0.02565402341016152,0,0,0,0,0,0,0,0.0875,,
6.110322743499919,1000,,,,-0.0625,-0.0033203125,-0.967578125,0.000639643105593307,0.16889577629306188,0.000138635125090556,-0.02351097869426308,0,0,0,0,0,0,0,0.086328125,,
6.360054243499937,1000,,,,-0.0625,-0.010546875,-0.9599609375,0.0005998591109473187,0.17208593054524896,0.0001205947166933525,-0.026860171011139373,0,0,0,0,0,0,0,0.086328125,,
6.610382243499904,1000,,,,-0.0625,-0.0123046875,-0.9587890625,0.0007250707579081125,0.17072269800799442,0.0000588919462240229,-0.02508930936373823,0,0,0,0,0,0,0,0.0875,,
6.859719743499918,1000,,,,-0.0625,-0.005859375,-0.9646484375,0.00077130193529245,0.16704371762164333,0.00016336752768587656,-0.023459978735432353,0,0,0,0,0,0,0,0.087890625,,
7.109835243499909,1000,,,,-0.0625,-0.0037109375,-0.9666015625,0.0007687455819070353,0.16902533559331592,0.00013266194411636653,-0.022548582115087635,0,0,0,0,0,0,0,0.087890625,,
7.36176024349992,1000,,,,-0.0625,-0.0056640625,-0.965234375,0.0006802549064013532,0.1715047382372103,0.00010546934650314154,-0.0251639392883717,0,0,0,0,0,0,0,0.0875,,
7.610390243499912,1000,,,,-0.0625,-0.0080078125,-0.9623046875,0.0006569975199136274,0.167097402615318,0.00004803843200439753,-0.02285599912158242,0,0,0,0,0,0,0,0.0875,,
7.859374743499922,1000,,,,-0.0625,-0.0078125,-0.96328125,0.0006789349338160893,0.16230348250975643,0.00002078558447789728,-0.023077773806952456,0,0,0,0,0,0,0,0.0869140625,,
