Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,2300,,,,-0.0625,-0.01953125,-0.95234375,0.0008193888198612077,0.172059194083983,0.0011386143545529216,0,0,0,0,0,0,0,0,0.0673828125,,
0.3652362175000133,2300,,,,-0.0625,-0.0228515625,-0.9482421875,0.0009153374554853481,0.1737588948819884,0.0008510875502619778,0,0,0,0,0,0,0,0,0.06640625,,
0.6155457175000105,2300,,,,-0.0625,-0.023046875,-0.948046875,0.0009482022377358585,0.17828349531264526,0.001310432476394428,0,0,0,0,0,0,0,0,0.064453125,,
0.8656162175000646,2300,,,,-0.0625,-0.021875,-0.95,0.0008968291399960987,0.18189256987283475,0.0009191247490302335,0,0,0,0,0,0,0,0,0.064453125,,
1.115681217499985,2300,,,,-0.0625,-0.01328125,-0.9578125,0.0008718292643344194,0.18075121616961237,0.0010801082273255475,0,0,0,0,0,0,0,0,0.065234375,,
1.3653182175000198,2300,,,,-0.0625,-0.018359375,-0.952734375,0.0008887716538243627,0.1776151240581532,0.0008072893727755295,0,0,0,0,0,0,0,0,0.06640625,,
1.6156472175000005,2300,,,,-0.0625,-0.016796875,-0.954296875,0.000744086083936676,0.17517068731021826,0.0009533499274241535,0,0,0,0,0,0,0,0,0.0662109375,,
1.867363217499992,2300,,,,-0.0625,-0.01171875,-0.958203125,0.0007761230110912192,0.1706463255647634,0.0012085268441930325,0,0,0,0,0,0,0,0,0.0669921875,,
2.1149957174999874,2300,,,,-0.0625,-0.0205078125,-0.951171875,0.0008435464369125258,0.16698021429322749,0.0009360006230156658,0,0,0,0,0,0,0,0,0.06640625,,
2.3655912175000173,2300,,,,-0.0625,-0.026171875,-0.9451171875,0.0008387937117895027,0.16643068524950638,0.0010270386772506504,0,0,0,0,0,0,0,0,0.06484375,,
2.6186807174999966,2300,,,,-0.0625,-0.0166015625,-0.9546875,0.0007698676551399478,0.17361896153875894,0.0009856125650508606,0,0,0,0,0,0,0,0,0.064453125,,
2.8669452174999983,2300,,,,-0.0625,-0.023046875,-0.9484375,0.0007144350622996543,0.18061749371515384,0.0008636139578702641,-0.003052263372421336,0,0,0,0,0,0,0,0.064453125,,
3.1152247174999905,2300,,,,-0.0625,-0.016796875,-0.953515625,0.0008030108826951709,0.17437597859415346,0.0010420518241534512,-0.0015189566971061659,0,0,0,0,0,0,0,0.064453125,,
3.3657927175000544,2300,,,,-0.0625,-0.0203125,-0.9509765625,0.0008500757560777568,0.17615438990049267,0.0008644363404742844,0,0,0,0,0,0,0,0,0.064453125,,
3.615835717499978,2300,,,,-0.0625,-0.018359375,-0.9521484375,0.0008860680824899145,0.1783091819133589,0.0009861572728108114,0,0,0,0,0,0,0,0,0.0650390625,,
3.866445217499998,2300,,,,-0.0625,-0.0181640625,-0.9533203125,0.0008817337686434568,0.17854063077571583,0.0013253823596282388,0,0,0,0,0,0,0,0,0.064453125,,
4.115152717499948,2300,,,,-0.0625,-0.0197265625,-0.9515625,0.0008426017010204356,0.17807377573372457,0.0012908748174512558,0,0,0,0,0,0,0,0,0.0662109375,,
4.364840217500017,2300,,,,-0.0625,-0.0236328125,-0.9486328125,0.0008312444736726006,0.17656839574823968,0.0012224811913588963,0,0,0,0,0,0,0,0,0.0650390625,,
4.615106217499985,2300,,,,-0.0625,-0.0220703125,-0.9486328125,0.0008992296248452672,0.17103984370690684,0.001171951317306041,0,0,0,0,0,0,0,0,0.064453125,,
