Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1000,,,,-0.0625,-0.021875,-0.949609375,0.0006807150511315603,0.16436630782011,0.0038157039098734107,-0.025096531156503184,0,0,0,0,0,0,0,0.095703125,,
0.3777607590000844,1000,,,,-0.0625,-0.0166015625,-0.954296875,0.0006960985283888165,0.16936195837233947,0.003594789342846333,-0.025997342095890164,0,0,0,0,0,0,0,0.095703125,,
0.687967259000102,1000,,,,-0.0625,-0.020703125,-0.9509765625,0.0006892011494515147,0.16323532056324444,0.0038371752420061763,-0.02399270841779122,0,0,0,0,0,0,0,0.0962890625,,
0.9389837590001292,1000,,,,-0.0625,-0.0158203125,-0.955078125,0.0006946498863411003,0.16151901553330808,0.0035127165932086228,-0.02393690730454689,0,0,0,0,0,0,0,0.0962890625,,
1.1901707590000705,1000,,,,-0.0625,-0.0138671875,-0.955859375,0.0006558513873211637,0.16108231282196622,0.0034243781248865096,-0.024568017869466885,0,0,0,0,0,0,0,0.0951171875,,
1.439339259000076,1000,,,,-0.0625,-0.011328125,-0.9595703125,0.0006335908234113283,0.16660285225996876,0.003752702393948118,-0.024890296738010156,0,0,0,0,0,0,0,0.09375,,
1.6895887590000407,1000,,,,-0.0625,-0.0208984375,-0.9505859375,0.0006684648082013142,0.16687190306098715,0.00406366608324935,-0.026973757451558573,0,0,0,0,0,0,0,0.0939453125,,
1.9395777590000534,1000,,,,-0.0625,-0.0109375,-0.9599609375,0.000576102148906402,0.16653657884131906,0.0038279626277829305,-0.0252684058797026,0,0,0,0,0,0,0,0.0943359375,,
2.1895077590001515,1000,,,,-0.0625,-0.014453125,-0.95625,0.00053992286645514,0.16791809785799083,0.004166618462313215,-0.027597086445046853,0,0,0,0,0,0,0,0.09375,,
2.4392162590000543,1000,,,,-0.0625,-0.0130859375,-0.9578125,0.0005537518866212842,0.17054694745035387,0.004283360524736239,-0.025067515818299985,0,0,0,0,0,0,0,0.093359375,,
2.691024259000155,1000,,,,-0.0625,-0.0166015625,-0.955078125,0.0006660506006181518,0.17096040330399628,0.003908548725655909,-0.023657991003923413,0,0,0,0,0,0,0,0.093359375,,
2.940635759000061,1000,,,,-0.0625,-0.012890625,-0.9576171875,0.0006408638396681362,0.16800280544939397,0.003618505307154355,-0.024553171765718387,0,0,0,0,0,0,0,0.09296875,,
3.1897067590001034,1000,,,,-0.0625,-0.0130859375,-0.9576171875,0.0006306665456190722,0.16265832186268084,0.0035650876626513637,-0.023245440158335177,0,0,0,0,0,0,0,0.091796875,,
3.440296759000094,1000,,,,-0.0625,-0.00546875,-0.965234375,0.0005989577911127582,0.16101817471028385,0.0037778318288541972,-0.02439844932429548,0,0,0,0,0,0,0,0.091796875,,
3.6894357590001077,1000,,,,-0.0625,-0.0111328125,-0.959375,0.0006897463066212667,0.16287473741206168,0.0037207421347749065,-0.02335058871388925,0,0,0,0,0,0,0,0.08984375,,
3.9392632590001453,1000,,,,-0.0625,-0.0181640625,-0.953125,0.0006754182856535722,0.16469213648120476,0.003659182527216062,-0.02575493750019195,0,0,0,0,0,0,0,0.091015625,,
4.189578759000054,1000,,,,-0.0625,-0.01328125,-0.957421875,0.0006347686756071613,0.1677424807882025,0.0035391699014805295,-0.02738256720097144,0,0,0,0,0,0,0,0.0921875,,
4.438933259000093,1000,,,,-0.0625,-0.016015625,-0.9548828125,0.0005922070352379509,0.1646309608551469,0.00372742827317478,-0.025248234902355598,0,0,0,0,0,0,0,0.0919921875,,
4.689760259000096,1000,,,,-0.0625,-0.01171875,-0.9587890625,0.0006156669811040356,0.16605518231106947,0.003872682691191945,-0.02039905172536816,0,0,0,0,0,0,0,0.091796875,,
4.9392212590000595,1000,,,,-0.0625,-0.0181640625,-0.9521484375,0.0007495912129430661,0.1716565527251934,0.004263916410144065,-0.023052220153506817,0,0,0,0,0,0,0,0.0921875,,
5.189494259000128,1000,,,,-0.0625,-0.016796875,-0.954296875,0.0007469228489717092,0.17122783916431006,0.0035948210191131163,-0.02584465724958234,0,0,0,0,0,0,0,0.09375,,
5.439705759000081,1000,,,,-0.0625,-0.01640625,-0.954296875,0.0007192842762655648,0.1656098978823996,0.0038502695124947974,-0.02395993480633242,0,0,0,0,0,0,0,0.09375,,
5.690405759000056,1000,,,,-0.0625,-0.011328125,-0.9609375,0.0007152371699279546,0.16892119415746928,0.0040229844356055935,-0.022940200155958726,0,0,0,0,0,0,0,0.0935546875,,
5.939440259000078,1000,,,,-0.0625,-0.0072265625,-0.9634765625,0.0006562880509162762,0.16388647568993847,0.00361970302563742,-0.0240866797111074,0,0,0,0,0,0,0,0.09140625,,
6.190205259000138,1000,,,,-0.0625,-0.0115234375,-0.9603515625,0.0005942437939497787,0.160732391702685,0.004221743195526477,-0.02278679075840944,0,0,0,0,0,0,0,0.0900390625,,
6.439271759000071,1000,,,,-0.0625,-0.0115234375,-0.959375,0.0006733278367626919,0.16413539166510127,0.003985156660237242,-0.024788956853578254,0,0,0,0,0,0,0,0.08984375,,
6.690538759000111,1000,,,,-0.0625,-0.013671875,-0.957421875,0.0007766424124922098,0.17489685513615408,0.004029403454088148,-0.026253309974320245,0,0,0,0,0,0,0,0.08984375,,
6.940498759000143,1000,,,,-0.0625,-0.0140625,-0.955859375,0.0007566451621319125,0.17311636178935177,0.0036133299269496106,-0.02559415695990864,0,0,0,0,0,0,0,0.0904296875,,
7.189986759000132,1000,,,,-0.0625,-0.009765625,-0.9615234375,0.0007071860650368759,0.16684802253346817,0.0035101608203622534,-0.02717176595081238,0,0,0,0,0,0,0,0.09140625,,
7.440354759000078,1000,,,,-0.0625,-0.01484375,-0.9560546875,0.0006587249177718456,0.15867206052864108,0.003627947845339859,-0.02650007933746922,0,0,0,0,0,0,0,0.0912109375,,
7.6906577590001275,1000,,,,-0.0625,-0.0142578125,-0.95703125,0.0006336380894178486,0.16587343306208208,0.004117969892173175,-0.02438356678305144,0,0,0,0,0,0,0,0.091796875,,
7.940196759000118,1000,,,,-0.0625,-0.0185546875,-0.9517578125,0.000644487060151399,0.1719693433788187,0.004703990774950899,-0.024963853996901337,0,0,0,0,0,0,0,0.0921875,,
8.189271759000095,1000,,,,-0.0625,-0.016015625,-0.9544921875,0.0005913544573855312,0.16884273158817426,0.0046250567175388484,-0.026064326252822116,0,0,0,0,0,0,0,0.09375,,
8.43980525900009,1000,,,,-0.0625,-0.0154296875,-0.9552734375,0.0005711920772649841,0.16246731997273522,0.004183681956982292,-0.023684910991869566,0,0,0,0,0,0,0,0.0935546875,,
8.68961125900005,1000,,,,-0.0625,-0.01171875,-0.95859375,0.000611475418179159,0.1616194855799138,0.004081769511233126,-0.021901001604233503,0,0,0,0,0,0,0,0.0935546875,,
8.939706759000078,1000,,,,-0.0625,-0.0146484375,-0.956640625,0.0006500033249037605,0.16211301083820326,0.003499521442441546,-0.02307884460512958,0,0,0,0,0,0,0,0.0921875,,
9.19006025900007,1000,,,,-0.0625,-0.004296875,-0.9662109375,0.0006439191164100271,0.1568720065883171,0.003852997081334333,-0.02435708060348781,0,0,0,0,0,0,0,0.090625,,
9.440461259000143,1000,,,,-0.0625,-0.0126953125,-0.9583984375,0.000632420097394363,0.15232264349146654,0.004117867891680774,-0.023538377539514314,0,0,0,0,0,0,0,0.08984375,,
9.689229759000055,1000,,,,-0.0625,-0.0173828125,-0.95390625,0.000602739306569753,0.16052579869070518,0.004231213888530157,-0.025642160163005728,0,0,0,0,0,0,0,0.09140625,,
9.939320259000056,1000,,,,-0.0625,-0.0228515625,-0.9484375,0.0006239894174229094,0.16972553195997345,0.003718896024454653,-0.02702343407178041,0,0,0,0,0,0,0,0.09296875,,
10.188780259000092,1000,,,,-0.0625,-0.019140625,-0.9521484375,0.0006561961516283392,0.17253724167865211,0.003803785660836493,-0.02790565112964376,0,0,0,0,0,0,0,0.0947265625,,
10.438780259000069,1000,,,,-0.0625,-0.0134765625,-0.9578125,0.000630698702369618,0.15656209722517897,0.003589749054565684,-0.02586952406703724,0,0,0,0,0,0,0,0.09453125,,
10.689477259000064,1000,,,,-0.0625,-0.013671875,-0.958203125,0.0006351506202999215,0.15757502716273972,0.004072210538222148,-0.02548604365954636,0,0,0,0,0,0,0,0.09375,,
10.93993525900012,1000,,,,-0.0625,-0.0171875,-0.9537109375,0.0006537303705797329,0.16509262837363325,0.0035308303259003436,-0.029797966475356413,0,0,0,0,0,0,0,0.0935546875,,
11.190066259000101,1000,,,,-0.0625,-0.01328125,-0.9578125,0.0005776587426215206,0.16753055642539358,0.0034643293396245207,-0.026975550443887424,0,0,0,0,0,0,0,0.09375,,
11.439900259000108,1000,,,,-0.0625,-0.0203125,-0.9509765625,0.0004873012628673262,0.16718111097680563,0.0034192580569165063,-0.025321116734000865,0,0,0,0,0,0,0,0.09375,,
11.689238259000097,1000,,,,-0.0625,-0.01875,-0.953125,0.0005723021759300916,0.16336599851216732,0.003543500132485821,-0.025975966912584175,0,0,0,0,0,0,0,0.0951171875,,
11.940492259000104,1000,,,,-0.0625,-0.0197265625,-0.951171875,0.000610298343665294,0.1579468111928938,0.003882534725402715,-0.027728602560471598,0,0,0,0,0,0,0,0.095703125,,
12.1899172590001,1000,,,,-0.0625,-0.0248046875,-0.9470703125,0.0006774051584422913,0.15994995581260774,0.0038766139503082107,-0.026243725181730453,0,0,0,0,0,0,0,0.09609375,,
12.440966759000066,1000,,,,-0.0625,-0.0205078125,-0.9505859375,0.0007235366459324689,0.167222864207969,0.003564739487488322,-0.02225635974873175,0,0,0,0,0,0,0,0.0974609375,,
12.690084259000118,1000,,,,-0.0625,-0.0197265625,-0.9517578125,0.0007408924870080577,0.171836320666351,0.0034450132696932515,-0.021146928125390332,0,0,0,0,0,0,0,0.0966796875,,
12.93617925900009,1000,,,,-0.0625,-0.023046875,-0.9484375,0.0006547016808442686,0.16863856148966544,0.003368307851903462,-0.023934815540370226,0,0,0,0,0,0,0,0.0970703125,,
13.167789759000087,1000,,,,-0.0625,-0.0142578125,-0.957421875,0.0005691541029797882,0.16652161145275826,0.0036761891465905785,-0.02807383151112296,0,0,0,0,0,0,0,0.0958984375,,
13.414987259000096,1000,,,,-0.0625,-0.0205078125,-0.9509765625,0.0006975216105481314,0.16625181475245754,0.004195761477988589,-0.028529252006354207,0,0,0,0,0,0,0,0.095703125,,
13.66501975900007,1000,,,,-0.0625,-0.015625,-0.95703125,0.0007793535327731435,0.16383746419875775,0.003955363167132368,-0.02601147165161689,0,0,0,0,0,0,0,0.0962890625,,
13.916238259000076,1000,,,,-0.0625,-0.021875,-0.9501953125,0.0007413646916403218,0.1624415875550254,0.00424185901128672,-0.02568363629358299,0,0,0,0,0,0,0,0.095703125,,
14.164231759000103,1000,,,,-0.0625,-0.0189453125,-0.95234375,0.000712085491742977,0.16600250623706586,0.0033724190956529233,-0.025827483155487822,0,0,0,0,0,0,0,0.095703125,,
14.41506625900008,1000,,,,-0.0625,-0.0171875,-0.95390625,0.0006064422573772602,0.16571959620844182,0.003774357954820148,-0.025115511909188093,0,0,0,0,0,0,0,0.0955078125,,
14.664487259000094,1000,,,,-0.0625,-0.0166015625,-0.955859375,0.0004897623133558775,0.1567182041551248,0.0036653826589220237,-0.02439538315164692,0,0,0,0,0,0,0,0.0943359375,,
14.915668259000125,1000,,,,-0.0625,-0.0134765625,-0.9576171875,0.0005506958668761818,0.15924574495496294,0.0038574765798686204,-0.023016125181236666,0,0,0,0,0,0,0,0.0939453125,,
15.164084759000133,1000,,,,-0.0625,-0.0140625,-0.957421875,0.0006572640461792485,0.17124790914033153,0.0034261594651795813,-0.02517991620139743,0,0,0,0,0,0,0,0.09375,,
15.41579175900009,1000,,,,-0.0625,-0.025390625,-0.946484375,0.000707127465492057,0.16764379611370184,0.003630648412990976,-0.025302551438198484,0,0,0,0,0,0,0,0.09453125,,
15.664808259000116,1000,,,,-0.0625,-0.0158203125,-0.95625,0.00064378189297448,0.15807612478048713,0.003760436498807425,-0.024340204323803776,0,0,0,0,0,0,0,0.094921875,,
15.914425759000073,1000,,,,-0.0625,-0.021875,-0.95,0.0006134483622368613,0.16670681071235618,0.003841710407163675,-0.021790740960153026,0,0,0,0,0,0,0,0.0947265625,,
16.165680259000112,1000,,,,-0.0625,-0.015625,-0.955859375,0.0005930091676256874,0.1710409872339537,0.0036843660243435113,-0.023497633014640723,0,0,0,0,0,0,0,0.095703125,,
16.41642075900012,1000,,,,-0.0625,-0.0203125,-0.951171875,0.0005884795987868405,0.17096701185892682,0.0036099527722352905,-0.02481663595143298,0,0,0,0,0,0,0,0.095703125,,
16.664474259000087,1000,,,,-0.0625,-0.017578125,-0.953515625,0.0006169408135145214,0.1705293505492411,0.003545224802260607,-0.02493717514429461,0,0,0,0,0,0,0,0.095703125,,
16.915755759000056,1000,,,,-0.0625,-0.0166015625,-0.9546875,0.0005546026400562248,0.16451306488930362,0.0036205080534192947,-0.025389746438116794,0,0,0,0,0,0,0,0.0955078125,,
17.164901759000124,1000,,,,-0.0625,-0.0205078125,-0.9505859375,0.000679652908027472,0.16452626294282716,0.0033663886789967916,-0.025312847399756526,0,0,0,0,0,0,0,0.095703125,,
17.415308259000142,1000,,,,-0.0625,-0.0177734375,-0.9533203125,0.0006951782672383242,0.16661013489062282,0.0039778580353428145,-0.02354578808531777,0,0,0,0,0,0,0,0.095703125,,
17.665221259000084,1000,,,,-0.0625,-0.0228515625,-0.9486328125,0.000676411259639364,0.17164105169250335,0.0040890359239292,-0.024982999819190076,0,0,0,0,0,0,0,0.095703125,,
17.91773675900013,1000,,,,-0.0625,-0.0205078125,-0.950390625,0.0007100304587540991,0.17349483298267646,0.004236787122324872,-0.025775398167574876,0,0,0,0,0,0,0,0.09765625,,
18.165523259000132,1000,,,,-0.0625,-0.0216796875,-0.950390625,0.0007030911443280446,0.16519645791034684,0.0037377176139181006,-0.023517953120317004,0,0,0,0,0,0,0,0.096875,,
18.416484259000026,1000,,,,-0.0625,-0.0150390625,-0.9564453125,0.000618492460285016,0.1593403643772987,0.003934082804761435,-0.02337117175887947,0,0,0,0,0,0,0,0.09609375,,
18.666024759000095,1000,,,,-0.0625,-0.0181640625,-0.9529296875,0.0006407322131298578,0.1626232296233178,0.003827386223626842,-0.02563860112838594,0,0,0,0,0,0,0,0.095703125,,
18.91419175900007,1000,,,,-0.0625,-0.017578125,-0.95390625,0.0005822761990311696,0.1716429735879347,0.0037130733656493007,-0.02501058166476939,0,0,0,0,0,0,0,0.095703125,,
19.165309759000035,1000,,,,-0.0625,-0.0224609375,-0.948828125,0.0005283232902570454,0.1736771911519273,0.004062733467358115,-0.024131424323568,0,0,0,0,0,0,0,0.095703125,,
