Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1500,,,,-0.0625,-0.0197265625,-0.95078125,0.000782635917315804,0.1758174635409545,0.00007906686913627657,-0.025837329987249674,0,0,0,0,0,0,0,0.095703125,,
0.3653075030000764,1500,,,,-0.0625,-0.015234375,-0.9556640625,0.000812246689166396,0.17632933706561166,0.000037165806764550145,-0.021842204146514322,0,0,0,0,0,0,0,0.095703125,,
0.6143910030000493,1500,,,,-0.0625,-0.018359375,-0.9525390625,0.0008086606043368604,0.17452101840447865,0.000017490571925471924,-0.023050029981261787,0,0,0,0,0,0,0,0.0951171875,,
0.8667030030000721,1500,,,,-0.0625,-0.0216796875,-0.95,0.0007866815440791779,0.17702214185794496,0.000014328610776670828,-0.026192505684044725,0,0,0,0,0,0,0,0.095703125,,
1.1149065030000407,1500,,,,-0.0625,-0.0240234375,-0.947265625,0.00072688481574818,0.17869694896499255,0.00008613103699916897,-0.024709774527465568,0,0,0,0,0,0,0,0.0970703125,,
1.364928003000072,1500,,,,-0.0625,-0.0158203125,-0.955078125,0.0007518895135985742,0.18047064673089358,0.00004001824172298761,-0.020074033726324436,0,0,0,0,0,0,0,0.0974609375,,
1.6142265030000593,1500,,,,-0.0625,-0.021875,-0.9494140625,0.0009396310601515317,0.1782853166789262,0.00007052707307224583,-0.022264881002941078,0,0,0,0,0,0,0,0.095703125,,
1.865648003000068,1500,,,,-0.0625,-0.021875,-0.9490234375,0.000824578021517563,0.17906205937003783,0.00009837766535288413,-0.02138926217514187,0,0,0,0,0,0,0,0.09765625,,
2.1134525030000715,1500,,,,-0.0625,-0.0166015625,-0.9537109375,0.0007136198637541358,0.1792391327251758,0.00005993472450257402,-0.022171413101300327,0,0,0,0,0,0,0,0.0974609375,,
2.3648865030000565,1500,,,,-0.0625,-0.0146484375,-0.9556640625,0.0007442505322319208,0.1779252737952072,0.000050949590691440717,-0.0234931837638716,0,0,0,0,0,0,0,0.095703125,,
2.614367503000062,1500,,,,-0.0625,-0.0189453125,-0.951171875,0.0007660815405318019,0.1792529001426857,0.00010273028994440929,-0.021604745376892463,0,0,0,0,0,0,0,0.0955078125,,
2.8642230030000446,1500,,,,-0.0625,-0.01875,-0.95234375,0.0007778018655592917,0.17861110057293897,0.0001299713722766805,-0.024118145568919922,0,0,0,0,0,0,0,0.09609375,,
3.1144710030000664,1500,,,,-0.0625,-0.0185546875,-0.9521484375,0.0007866020225995934,0.17961736517652094,0.00005883065232928122,-0.022919927242372427,0,0,0,0,0,0,0,0.095703125,,
3.365514003000082,1500,,,,-0.0625,-0.019140625,-0.9521484375,0.0006608390561591929,0.18448869918624328,0.00010513611761412449,-0.023693716406992693,0,0,0,0,0,0,0,0.095703125,,
3.614041503000061,1500,,,,-0.0625,-0.0197265625,-0.9509765625,0.0006990718262669097,0.18580160970581275,0.00016560724767749024,-0.02598488999258224,0,0,0,0,0,0,0,0.095703125,,
3.863444003000052,1500,,,,-0.0625,-0.0203125,-0.9513671875,0.000748326052665666,0.1820277909350235,0.00017016964369746552,-0.02612861634859275,0,0,0,0,0,0,0,0.095703125,,
4.113737003000045,1500,,,,-0.0625,-0.014453125,-0.9560546875,0.0006547771879266931,0.1800719483256768,0.00008810403497023566,-0.02645828982482199,0,0,0,0,0,0,0,0.095703125,,
4.364294503000064,1500,,,,-0.0625,-0.01953125,-0.951953125,0.0006166550769285591,0.17760736758145113,0.00001833893058977592,-0.02631562607623278,0,0,0,0,0,0,0,0.095703125,,
4.615240503000061,1500,,,,-0.0625,-0.0162109375,-0.9548828125,0.0007115650844928789,0.17671851990483944,0.000003798556282660298,-0.024717821116751228,0,0,0,0,0,0,0,0.095703125,,
4.86411350300007,1500,,,,-0.0625,-0.0169921875,-0.95390625,0.0008053766274770359,0.17689037141748484,0.000037996997942155913,-0.02275473796783035,0,0,0,0,0,0,0,0.094140625,,
5.113768003000027,1500,,,,-0.0625,-0.0146484375,-0.956640625,0.0008380861041843947,0.17869541287975782,0.0001243311545509243,-0.027547692519974402,0,0,0,0,0,0,0,0.0947265625,,
5.364515503000049,1500,,,,-0.0625,-0.01015625,-0.9615234375,0.0008296793443078735,0.18270948939160062,0.00010554012451654052,-0.023758264219106345,0,0,0,0,0,0,0,0.09296875,,
5.614212003000069,1500,,,,-0.0625,-0.0130859375,-0.9578125,0.0008647375818213964,0.18536964575142015,0.00010545730402048495,-0.024599206512851822,0,0,0,0,0,0,0,0.091796875,,
5.863365003000071,1500,,,,-0.0625,-0.0216796875,-0.94921875,0.000867581124441827,0.18406900538310406,0.00009947844167085794,-0.02408882627710456,0,0,0,0,0,0,0,0.0931640625,,
6.112672503000044,1500,,,,-0.0625,-0.0203125,-0.95078125,0.0006846422054477343,0.1782144414002649,0.00016938423810410714,-0.025056771456778325,0,0,0,0,0,0,0,0.094921875,,
