Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,,,,,-0.0625,-0.011328125,-0.96015625,0.0007362570762525199,0.15677475908198657,0.00013504199378116833,-0.024433304931693524,0,0,0,0,0,0,0,0.0888671875,,
0.3632528805001173,,,,,-0.0625,-0.0130859375,-0.958203125,0.0006964393091584588,0.15940710829748594,0.00015108196612912973,-0.02525113932393732,0,0,0,0,0,0,0,0.089453125,,
0.6139903805001291,,,,,-0.0625,-0.0130859375,-0.95859375,0.0006399563889930192,0.1648528964618471,0.00013538711149227686,-0.02233537557676511,0,0,0,0,0,0,0,0.08984375,,
0.8642978805001242,,,,,-0.0625,-0.0193359375,-0.951171875,0.0006451382619623948,0.17042258711468966,0.0002357336199269277,-0.02303629604229924,0,0,0,0,0,0,0,0.09140625,,
1.115568880500109,,,,,-0.0625,-0.0216796875,-0.949609375,0.0007419316299904649,0.16947736588739282,0.00011610780835444872,-0.024384841780421898,0,0,0,0,0,0,0,0.093359375,,
1.3648608805001134,,,,,-0.0625,-0.0224609375,-0.9490234375,0.0006790227781460718,0.16617022885156763,0.00011266397520216281,-0.025456823009545014,0,0,0,0,0,0,0,0.0953125,,
1.615447380500124,,,,,-0.0625,-0.0140625,-0.9568359375,0.0006419005234840306,0.16307822535910124,0.0001996763911941765,-0.02612196033037222,0,0,0,0,0,0,0,0.0953125,,
1.8639108805001363,,,,,-0.0625,-0.0171875,-0.95390625,0.0006779101020766838,0.1630335976836243,0.00010801929619326642,-0.02598911806825064,0,0,0,0,0,0,0,0.09375,,
2.1144708805000993,,,,,-0.0625,-0.0189453125,-0.9513671875,0.0007425398330368333,0.1656264745895624,0.00012804073862249932,-0.026944666152968255,0,0,0,0,0,0,0,0.0955078125,,
2.364692380500073,,,,,-0.0625,-0.0224609375,-0.9490234375,0.0006743919889823077,0.17306211102815858,0.000028085056922949555,-0.023625359598863978,0,0,0,0,0,0,0,0.095703125,,
2.614601880500163,,,,,-0.0625,-0.0232421875,-0.948046875,0.0006271863895507757,0.17357847774733073,0.00004699296591012428,-0.024867712021608486,0,0,0,0,0,0,0,0.0962890625,,
2.864748380500125,,,,,-0.0625,-0.0205078125,-0.950390625,0.0006694654587948572,0.1704006975650487,0.000047724589526240486,-0.02538666868327512,0,0,0,0,0,0,0,0.09765625,,
3.114495380500146,,,,,-0.0625,-0.021484375,-0.949609375,0.000683506452644714,0.16998714515274496,0.00004779319686594642,-0.023138848359127932,0,0,0,0,0,0,0,0.09765625,,
3.364225880500162,,,,,-0.0625,-0.01484375,-0.9556640625,0.0007334492114535521,0.17137883675553045,0.000010017155117399332,-0.024365343027105156,0,0,0,0,0,0,0,0.097265625,,
3.614596880500065,,,,,-0.0625,-0.0158203125,-0.95546875,0.0007038859773378342,0.1731201319940699,0.0000020812986475996474,-0.026007015774702852,0,0,0,0,0,0,0,0.09609375,,
3.8645323805001097,,,,,-0.0625,-0.0154296875,-0.9556640625,0.0006178074124025628,0.16880560735224803,4.3284172158601773e-7,-0.02674785737591435,0,0,0,0,0,0,0,0.0955078125,,
4.114550880500093,,,,,-0.0625,-0.0208984375,-0.9509765625,0.0006026938300327147,0.16902801553979185,0.00004253920713836891,-0.024910696326575377,0,0,0,0,0,0,0,0.095703125,,
4.365224880500068,,,,,-0.0625,-0.0173828125,-0.9533203125,0.0005937998317911511,0.17063584598260853,0.0001657300515388464,-0.025423126608916914,0,0,0,0,0,0,0,0.0955078125,,
4.613779880500119,,,,,-0.0625,-0.010546875,-0.9603515625,0.0006804923928335495,0.16874735247309292,0.0000683214262060431,-0.02519556418727369,0,0,0,0,0,0,0,0.0939453125,,
4.864607880500122,,,,,-0.0625,-0.0216796875,-0.9501953125,0.0007238575956774386,0.16780198299758184,0.000014265505044507549,-0.02437853945092732,0,0,0,0,0,0,0,0.09453125,,
5.114391880500084,,,,,-0.0625,-0.0232421875,-0.9478515625,0.0006281853825458302,0.16802669372318246,0.000027127527849899803,-0.02499063192784798,0,0,0,0,0,0,0,0.095703125,,
5.3639768805001165,,,,,-0.0625,-0.0173828125,-0.9541015625,0.0006058848234317,0.1741978337627596,0.000012769322457972134,-0.030117998401462075,0,0,0,0,0,0,0,0.09609375,,
5.614763880500105,,,,,-0.0625,-0.0208984375,-0.950390625,0.0007139579907332855,0.17200488583231172,0.000002677917010657054,-0.03105176475839632,0,0,0,0,0,0,0,0.0958984375,,
5.864623880500137,,,,,-0.0625,-0.0189453125,-0.9517578125,0.0007093759048866994,0.1651797775602994,0.0000516186658574621,-0.027203747782174947,0,0,0,0,0,0,0,0.095703125,,
6.117644380500168,,,,,-0.0625,-0.0205078125,-0.9513671875,0.0006637136543789909,0.1672725702919101,0.000020053671695348975,-0.02335243186546356,0,0,0,0,0,0,0,0.0958984375,,
