Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1500,,,,-0.0625,-0.023046875,-0.948828125,0.0008133309051429341,0.1860590325159144,0.00020144745242338212,-0.02315484982424424,0,0,0,0,0,0,0,0.0955078125,,
0.36110091250000986,1500,,,,-0.0625,-0.0193359375,-0.9517578125,0.0007621171843701046,0.18610850154846104,0.00008047218283310246,-0.02453571453683389,0,0,0,0,0,0,0,0.095703125,,
0.6119369125000143,1500,,,,-0.0625,-0.02109375,-0.95,0.000828404007620381,0.19022605172202914,0.00013535488915620932,-0.0245834858624365,0,0,0,0,0,0,0,0.09609375,,
0.8619979125000012,1500,,,,-0.0625,-0.0166015625,-0.9546875,0.0008245824969103657,0.1853524343256903,0.00008609963072566754,-0.02531143658263372,0,0,0,0,0,0,0,0.095703125,,
1.1124804125000138,1500,,,,-0.0625,-0.0236328125,-0.9478515625,0.0007816175769742122,0.17764321622298884,0.000048747808355748616,-0.023142104160127897,0,0,0,0,0,0,0,0.0966796875,,
1.3641119125000203,1500,,,,-0.0625,-0.0197265625,-0.951171875,0.00083874382742075,0.18606639237421163,0.000010113248306485143,-0.024554792953356497,0,0,0,0,0,0,0,0.0974609375,,
1.6122299125000077,1500,,,,-0.0625,-0.0236328125,-0.9470703125,0.000932776361134685,0.18947440924394418,0.0001019535789779048,-0.021888603980541266,0,0,0,0,0,0,0,0.097265625,,
1.8622624125000264,1500,,,,-0.0625,-0.0177734375,-0.9529296875,0.0008910308299552524,0.1902091865793683,0.00015470462593889943,-0.022336492126864248,0,0,0,0,0,0,0,0.0974609375,,
2.1126214125,1500,,,,-0.0625,-0.023046875,-0.9482421875,0.0007912984756766989,0.19305733454439022,0.00004924724112575033,-0.021326128644890235,0,0,0,0,0,0,0,0.09765625,,
2.36151241250002,1500,,,,-0.0625,-0.0185546875,-0.951953125,0.000660019965308842,0.1862805189193727,0.0001376700474929299,-0.02262231677176997,0,0,0,0,0,0,0,0.09765625,,
2.6122504124999977,1500,,,,-0.0625,-0.019921875,-0.9517578125,0.0006852291005790887,0.18234416164569453,0.0001323103439200384,-0.02540730482665434,0,0,0,0,0,0,0,0.097265625,,
2.8617929125000083,1500,,,,-0.0625,-0.016015625,-0.9548828125,0.0007252401739822322,0.1821156318972442,0.000027700674938518123,-0.023595011512520952,0,0,0,0,0,0,0,0.0962890625,,
