Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1500,,,,-0.0625,-0.0169921875,-0.9552734375,0.0008423975620439874,0.17382490635127332,0.000006670901230221199,-0.023080515569989496,0,0,0,0,0,0,0,0.098046875,,
0.36498721299995673,1500,,,,-0.0625,-0.0162109375,-0.9548828125,0.0009398095638946133,0.17915762030735788,0.000055407454643627873,-0.022771108936101545,0,0,0,0,0,0,0,0.0974609375,,
0.6153827129999293,1500,,,,-0.0625,-0.0201171875,-0.9515625,0.0009570014157796773,0.18027140099062464,0.000046958165998851404,-0.025547751420523963,0,0,0,0,0,0,0,0.095703125,,
0.8660797129999379,1500,,,,-0.0625,-0.0236328125,-0.9482421875,0.0009074918639922164,0.17914886635526617,0.000009789765598242823,-0.02716557638406921,0,0,0,0,0,0,0,0.096875,,
1.1158442129999284,1500,,,,-0.0625,-0.0177734375,-0.95390625,0.0007955212870619169,0.18291729693351277,0.0000766764672478854,-0.025104283332841742,0,0,0,0,0,0,0,0.097265625,,
1.3669042129999491,1500,,,,-0.0625,-0.0208984375,-0.9509765625,0.0007228352442978553,0.1822661342408414,0.00003455702948193224,-0.025328477682560264,0,0,0,0,0,0,0,0.096875,,
1.6151397129999356,1500,,,,-0.0625,-0.0154296875,-0.9556640625,0.0006769749058588715,0.17974639007057605,0.0001353412903054255,-0.025298218217037288,0,0,0,0,0,0,0,0.09609375,,
1.8665367129999328,1500,,,,-0.0625,-0.018359375,-0.953125,0.0008324713040209453,0.18148920003099694,0.00010437526998813033,-0.02406250171908892,0,0,0,0,0,0,0,0.095703125,,
2.114865712999925,1500,,,,-0.0625,-0.01484375,-0.9564453125,0.0007735432815132304,0.18344884399252231,0.00011198695742968632,-0.024462531677611418,0,0,0,0,0,0,0,0.095703125,,
2.366731712999928,1500,,,,-0.0625,-0.0244140625,-0.947265625,0.000795832899247289,0.18032742035075716,0.000059483364981825585,-0.022704108410960395,0,0,0,0,0,0,0,0.0958984375,,
2.6140327129999177,1500,,,,-0.0625,-0.0248046875,-0.9470703125,0.0008157211586098207,0.17610882389154156,0.00008330268378120634,-0.022788534793111204,0,0,0,0,0,0,0,0.09765625,,
