Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
2.7685849999999625,,,,,-0.0625,-0.001953125,-0.958984375,-0.0009416736439738516,,12.501216107961678,0.0322092231470498,0,0,0.2886237127059643,0,0,0,0,0.5748520385778089,-0.24617024444482363,,0.09375,0.034050831524014974,0,0,1,1,0,0,0,0,,
2.7931949999993666,,,,,-0.0625,-0.005859375,-0.955078125,,,12.501256800201482,0.03155877741546078,0,0,0.2845824521028178,,0,,,,,,0.09375,0.034001583781658566,0,0,1,1,0,0,0,0,,
2.815489999999292,,,,,-0.0625,-0.01953125,-0.94140625,,,12.501282816353935,0.03006002710770945,0,0,0.26589779048323403,,0,,,,,,0.09375,0.033904283503555135,0,0,1,1,0,0,0,0,,
2.844074999999255,,,,,-0.0625,0,-0.96484375,,-0.04038866735877252,12.501236966024425,0.03073113164679718,0,0,0.2756089978907201,,0,,,,,-0.38304023447290286,0.09375,0.033906727635917164,0,0,1,1,0,0,0,0,,
2.8810900000007824,,,,,-0.0625,-0.009765625,-0.951171875,,,12.501195122690973,0.030096141220229324,0,0,0.2691093964340457,,0,,,,,,0.09375,0.03384114527965952,0,0,1,1,0,0,0,0,,
2.9047649999996645,,,,,-0.0625,-0.009765625,-0.951171875,,,12.50111924858304,0.02884863969646833,0,0,0.256512999611176,,0,,,,,,0.09375,0.033737894777722315,0,0,1,1,0,0,0,0,,
2.9267099999999626,,,,,-0.0625,-0.0078125,-0.953125,-0.001007563897169165,,12.50123226636558,0.02869747470350193,0,0,0.2403239316353974,0,0,0,0,0.5749415831206982,-0.24583278271273742,,0.09375,0.03369635186429797,0,0,1,1,0,0,0,0,,
2.948719999999739,,,,,-0.0625,-0.021484375,-0.94140625,,,12.501187796750683,0.027978784292386056,0,0,0.23168399584814392,,0,,,,,,0.09375,0.033623337543973536,0,0,1,1,0,0,0,0,,
2.973510000000708,,,,,-0.0625,-0.017578125,-0.94140625,,,12.50158386634537,0.02994686846125404,0,0,0.26016986508114365,,0,,,,,,0.09375,0.03368644755577453,0,0,1,1,0,0,0,0,,
3.01631500000041,,,,,-0.0625,-0.01953125,-0.943359375,,-0.03760729697169785,12.50092266166977,0.029019239704677187,0,0,0.2602285071375897,,0,,,,,-0.38330286057666363,0.095703125,0.03358285260032154,0,0,1,1,0,0,0,0,,
