Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0,,,,,-0.0625,-0.0390625,-0.9453125,,-0.00035861893893235526,12.499510125097087,0.03768196027660449,0,0,0.36385491283246296,,0,,,,,-0.36848365658114063,0.05859375,0.03427195501212221,0,0,1,1,0,0,0,0,,
0.02435999999998603,,,,,-0.0625,-0.037109375,-0.947265625,,,12.499732080792844,0.03627679275204572,0,0,0.3460602404622658,,0,,,,,,0.05859375,0.03422711504689443,0,0,1,1,0,0,0,0,,
0.04765500000002794,,,,,-0.0625,-0.03515625,-0.947265625,,,12.50023624504472,0.03730282722507952,0,0,0.36073078063952013,,0,,,,,,0.05859375,0.03429676384180928,0,0,1,1,0,0,0,0,,
0.07461000000010244,,,,,-0.0625,-0.0390625,-0.9453125,0.0013373814427139184,,12.499886449033554,0.03635597568088364,0,0,0.3368870487480678,0,0,0,0,0.5584208356777464,-0.23652981028964384,,0.05859375,0.03427089686070232,0,0,1,1,0,0,0,0,,
0.09978000000002794,,,,,-0.0625,-0.041015625,-0.94921875,,,12.499698401256527,0.036569702546230355,0,0,0.33944515734315805,,0,,,,,,0.05859375,0.0342981266673703,0,0,1,1,0,0,0,0,,
0.12475500000000465,,,,,-0.0625,-0.0390625,-0.9453125,,,12.500041202374065,0.03635920659566346,0,0,0.33543240574657074,,0,,,,,,0.05859375,0.03430503381701875,0,0,1,1,0,0,0,0,,
0.15113500000000932,,,,,-0.0625,-0.033203125,-0.94921875,,0.001127793892746628,12.499808843408276,0.03581987198786507,0,0,0.3358727977085178,,0,,,,,-0.3686240085502196,0.05859375,0.0342916726461094,0,0,1,1,0,0,0,0,,
0.17557500000006984,,,,,-0.0625,-0.0390625,-0.947265625,,,12.500009258656721,0.03595657373847023,0,0,0.3240869758571994,,0,,,,,,0.05859375,0.0343120438029779,0,0,1,1,0,0,0,0,,
0.20942500000004657,,,,,-0.0625,-0.041015625,-0.953125,,,12.499838700096614,0.035447393914174306,0,0,0.3174894206752173,,0,,,,,,0.05859375,0.03430114509754188,0,0,1,1,0,0,0,0,,
0.2469549999999581,,,,,-0.0625,-0.029296875,-0.953125,0.001314068337497625,,12.500292740333414,0.03278743937415799,0,0,0.28156272412593397,0,0,0,0,0.5583784860646228,-0.23634665192468857,,0.05859375,0.03416553767275198,0,0,1,1,0,0,0,0,,
0.2755849999999627,,,,,-0.0625,-0.01953125,-0.962890625,,,12.50020248119319,0.0326793389423518,0,0,0.27814780144193485,,0,,,,,,0.05859375,0.03414753604743674,0,0,1,1,0,0,0,0,,
0.3036150000001071,,,,,-0.0625,-0.04296875,-0.947265625,,0.001724348150089821,12.500173596039367,0.03284696624819858,0,0,0.2756178770597047,,0,,,,,-0.3686803371575191,0.05859375,0.03414528255621188,0,0,1,1,0,0,0,0,,
0.32852000000001863,,,,,-0.0625,-0.037109375,-0.94921875,,,12.50014498206123,0.032078849337624116,0,0,0.2659063000719349,,0,,,,,,0.05859375,0.03409161857490814,0,0,1,1,0,0,0,0,,
0.3545450000000419,,,,,-0.0625,-0.01953125,-0.955078125,,,12.500299324876389,0.03148259802699525,0,0,0.26519325609628125,,0,,,,,,0.05859375,0.03404577762207273,0,0,1,1,0,0,0,0,,
0.3789399999999441,,,,,-0.0625,-0.03515625,-0.953125,0.0014110392048243634,,12.500074697045982,0.03117701535595427,0,0,0.25676455485699856,0,0,0,0,0.5579318380254726,-0.23657212399399485,,0.05859375,0.034006578190645016,0,0,1,1,0,0,0,0,,
0.4018800000000047,,,,,-0.048828125,-0.046875,-0.94921875,,,12.50018275968742,0.03145522591257304,0,0,0.2649211494084856,,0,,,,,,0.05859375,0.034001388599121836,0,0,1,1,0,0,0,0,,
0.42771500000008383,,,,,-0.07421875,0.00390625,-0.98046875,,,12.499715869826433,0.03439272970253458,661,0,0.31073534644659073,,31.41767414641487,,,,,,0.060546875,0.034139511001413915,0,0,1,1,0,0,0,0,,
0.45763500000000934,,,,,-0.0625,-0.001953125,-0.9765625,,0.0019724932150624467,12.499496887584199,0.03762499990201211,5554,0,0.3585322280385739,,228.91772484657284,,,,,-0.36870376782748093,0.060546875,0.034315961977364265,0,0,1,1,0,0,0,0,,
0.4884300000000512,,,,,-0.0703125,0.005859375,-0.98046875,,,12.49953971275447,0.039003857232837204,6341,0,0.36118304000626567,,259.42882764979095,,,,,,0.060546875,0.034428744614484086,0,0,1,1,0,0,0,0,,
0.5138800000000047,,,,,-0.0625,-0.0234375,-0.970703125,0.0014550683447803082,,12.499548769787063,0.04037264420098162,6531,0,0.38112305534734425,0.9950981027832109,261.09627555234306,0.0019822098037827014,0.00517547597131004,0.5577254577727307,-0.23667141359760557,,0.0625,0.03453962106936115,0,0,1,1,0,0,0,0,,
0.5373049999999349,,,,,-0.0625,0.00390625,-0.98046875,,,12.49948981791574,0.04097576329203606,6559,0,0.3804542343445015,,262.6983705664475,,,,,,0.0625,0.03461407335065454,0,0,1,1,0,0,0,0,,
0.5623699999999954,,,,,-0.0625,-0.02734375,-0.962890625,,,12.499738225301133,0.03994116870238623,6563,0,0.3630125084375171,,275.4723303577566,,,,,,0.064453125,0.0346081201546223,0,0,1,1,0,0,0,0,,
0.5867200000000885,,,,,-0.0625,-0.02734375,-0.95703125,,0.006175530881702962,12.499429866604492,0.03943854612399426,6561,0,0.3594810189850119,,278.11989205167424,,,,,-0.3691006324131827,0.064453125,0.034622511099832616,0,0,1,1,0,0,0,0,,
0.6143000000000466,,,,,-0.0625,-0.0390625,-0.9453125,,,12.499371890505454,0.03740960187521769,6561,0,0.34171076369378,,292.57261769515407,,,,,,0.064453125,0.03454860056875879,0,0,1,1,0,0,0,0,,
0.6410050000000047,,,,,-0.0625,-0.0390625,-0.951171875,,,12.499265149208387,0.038412697680495926,6561,0,0.3486063613686381,,286.7836379248786,,,,,,0.0625,0.03463158675907666,0,0,1,1,0,0,0,0,,
0.6630600000000558,,,,,-0.0625,-0.01953125,-0.95703125,0.0014619650537005939,,12.499474104094979,0.03719275454438056,6561,0,0.3372546059153631,1.004483389941344,297.8412666047999,0.0061479671476335485,0.01831118322295875,0.5578065862903592,-0.23678467787716384,,0.0625,0.03459242305498856,0,0,1,1,0,0,0,0,,
0.6890599999999395,,,,,-0.0625,-0.03515625,-0.947265625,,,12.499372504202386,0.03767100491239511,6561,0,0.3374486770938213,,297.66991153727,,,,,,0.0625,0.03463950450222111,0,0,1,1,0,0,0,0,,
0.7118050000000512,,,,,-0.0625,-0.037109375,-0.94921875,,,12.499515586302358,0.03785658202045127,6561,0,0.3387521272269787,,296.52452680068006,,,,,,0.0625,0.034671099963414116,0,0,1,1,0,0,0,0,,
0.7378249999999534,,,,,-0.0625,-0.0390625,-0.943359375,,,12.49945631766924,0.036973323962049526,6561,0,0.327273722548767,,306.9244692593526,,,,,,0.0625,0.03464862419830087,0,0,1,1,0,0,0,0,,
0.7656100000001025,,,,,-0.0625,-0.03515625,-0.94921875,,0.008369884543951357,12.499477234444965,0.03633574864610607,6561,0,0.3176324423327314,,316.24072386780267,,,,,-0.36930783047470933,0.0625,0.034632330429591025,0,0,1,1,0,0,0,0,,
0.7907400000001071,,,,,-0.0625,-0.03515625,-0.943359375,,,12.499624024012032,0.03522096921396614,6561,0,0.30425927814016507,,330.14051069447726,,,,,,0.0625,0.03458687707922506,0,0,1,1,0,0,0,0,,
0.8118349999999628,,,,,-0.0625,-0.037109375,-0.94921875,,,12.49978098931285,0.03677465333240061,6561,0,0.32395050748941245,,310.0730239439661,,,,,,0.0625,0.034673859150113374,0,0,1,1,0,0,0,0,,
0.8390949999999721,,,,,-0.0625,-0.0390625,-0.947265625,0.001311815972939976,,12.50012771280485,0.03672524628900699,6561,0,0.3302971359696786,0.9013190959968829,272.8812931879689,0.009286261193316938,0.02534046963313577,0.5584996800210242,-0.23643685597431363,,0.0625,0.034688984318309274,0,0,1,1,0,0,0,0,,
0.8614899999999907,,,,,-0.0625,-0.037109375,-0.9453125,,,12.500226905052752,0.03570979116062259,6561,0,0.31741893906116575,,283.95252616677544,,,,,,0.0625,0.034648878498952866,0,0,1,1,0,0,0,0,,
0.8960650000000605,,,,,-0.0625,-0.037109375,-0.947265625,,0.006905337898151992,12.500006334018206,0.03443077006568716,6561,0,0.31032252270330973,,290.44591676561237,,,,,-0.3691695431825351,0.0625,0.034589268911425546,0,0,1,1,0,0,0,0,,
0.922905000000028,,,,,-0.0625,-0.0390625,-0.9453125,,,12.500221835740026,0.03212374375251448,6561,0,0.2746788632415761,,328.13558544658434,,,,,,0.0625,0.03446332534557155,0,0,1,1,0,0,0,0,,
0.9452550000000046,,,,,-0.0625,-0.0390625,-0.94921875,,,12.500253256213155,0.030658727666952292,6561,0,0.2523377585533533,,357.18756525499964,,,,,,0.060546875,0.03436684816627726,0,0,1,1,0,0,0,0,,
0.9676650000000373,,,,,-0.0625,-0.037109375,-0.9453125,0.0013893597386318544,,12.49982865712776,0.030480947379348734,6561,0,0.2491429608931166,0.9545976642059603,383.15257263699567,0.0072337678553779945,0.027716367636468814,0.5581596140662806,-0.23663188479852812,,0.060546875,0.03433145346633598,0,0,1,1,0,0,0,0,,
0.9910400000000372,,,,,-0.0625,-0.03515625,-0.9453125,,,12.499852366229018,0.030049249568226948,6561,0,0.24352729780552546,,391.98795075871817,,,,,,0.060546875,0.0342798264746042,0,0,1,1,0,0,0,0,,
1.0133200000000653,,,,,-0.0625,-0.037109375,-0.94921875,,,12.499929235081904,0.031219248256920018,6561,0,0.2607438524837383,,366.10553043258994,,,,,,0.060546875,0.034313021501052705,0,0,1,1,0,0,0,0,,
1.0366400000001303,,,,,-0.0625,-0.0390625,-0.947265625,,0.0048257784394717534,12.500059183524186,0.030321995348991538,6561,0,0.24894190865392826,,383.4620170495333,,,,,-0.368973184365777,0.060546875,0.0342424488929193,0,0,1,1,0,0,0,0,,
1.0692100000000793,,,,,-0.0625,-0.037109375,-0.947265625,,,12.500107721484854,0.029376905237217105,1686,0,0.2509631384304306,,97.72802388185742,,,,,,0.060546875,0.03415264201140079,0,0,1,1,0,0,0,0,,
1.0990200000000185,,,,,-0.0625,-0.03515625,-0.9453125,,,12.500485834479981,0.02867594976085791,0,0,0.2414128589594134,,0,,,,,,0.060546875,0.03407445407376464,0,0,1,1,0,0,0,0,,
