Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0,700,,,,-0.0625,-0.0142578125,-0.957421875,0.0011318561573426642,0.05379000426581478,12.491779538760822,0,0,0,0.1171423416886677,0,0,0,0,0.5653635148793501,-0.23160580919074655,-0.37310525772206,0.0669921875,0,0,0,1,1,0,0,0,0,,
0.4011508955000201,700,,,,-0.0625,-0.019921875,-0.95234375,0.0011797931943594146,0.05007132245478692,12.491635949668739,0,0,0,0.10204326515218602,0,0,0,0,0.564667670168621,-0.23130814568113478,-0.3727541276030027,0.0671875,0,0,0,1,1,0,0,0,0,,
0.7089433955000246,700,,,,-0.0625,-0.020703125,-0.9513671875,0.0012123839304613731,0.048117477427867414,12.49183258062792,0,0,0,0.1075742645051266,0,0,0,0,0.5646884835271235,-0.23153113104789122,-0.3725696391547338,0.0662109375,0,0,0,1,1,0,0,0,0,,
0.9813498954999957,700,,,,-0.0625,-0.01484375,-0.957421875,0.0011784599739467993,0.04568040358908136,12.49154261666393,0,0,0,0.11137866763943945,0,0,0,0,0.5650582881236726,-0.23163616902575757,-0.3723395226589834,0.0662109375,0,0,0,1,1,0,0,0,0,,
1.2662643954999977,700,,,,-0.0625,-0.0146484375,-0.9576171875,0.0010610879260095143,0.038177494173407184,12.491779170933452,0,0,0,0.0920237851608823,0,0,0,0,0.5659924833842535,-0.23170222346943956,-0.37163107337230594,0.0671875,0,0,0,1,1,0,0,0,0,,
1.5213333955000157,700,,,,-0.0625,-0.008203125,-0.9642578125,0.0010242909989159087,0.037198806028389306,12.491807358279567,0,0,0,0.09659470041052397,0,0,0,0,0.5664307706610945,-0.23184816411822426,-0.37153866243145567,0.0693359375,0,0,0,1,1,0,0,0,0,,
1.7785398955000098,700,,,,-0.0625,-0.0123046875,-0.961328125,0.0010302118899550437,0.04234902613024281,12.491604416043893,0,0,0,0.12885930477277316,0,0,0,0,0.5661836619731654,-0.2316726008085312,-0.3720249630856748,0.0705078125,0,0,0,1,1,0,0,0,0,,
2.0604353954999937,700,,,,-0.0625,-0.008984375,-0.963671875,0.0009869203240268443,0.03252797531211109,12.49149314150564,0,0,0,0.10427374698595744,0,0,0,0,0.5666867451125932,-0.23183348146381996,-0.3710976272935097,0.0712890625,0,0,0,1,1,0,0,0,0,,
2.362594895500061,700,,,,-0.0625,-0.023046875,-0.948828125,0.0009668830053592714,0.019139272557225643,12.491971492806524,0,0,0,0.11565327815534418,0,0,0,0,0.566904878481849,-0.23189527006954172,-0.36983342211779247,0.069921875,0,0.2,0,1,1,0,0,0,0,,
2.6256408955000112,700,,,,-0.0625,-0.00859375,-0.9640625,0.0011025412894889492,0.031041095922791712,12.491361991022329,0,0,0,0.11224960281070191,0,0,0,0,0.5660868978278973,-0.23204435978488985,-0.3709572312705298,0.069921875,0,0,0,1,1,0,0,0,0,,
2.8794603955000406,700,,,,-0.0625,-0.0083984375,-0.962890625,0.0013241364866152885,0.04773231117284349,12.491595103506452,0,0,0,0.10274229730905908,0,0,0,0,0.5642100869218086,-0.23182226639409395,-0.37253327049512375,0.070703125,0,0,0,1,1,0,0,0,0,,
3.160627395499987,700,,,,-0.0625,-0.011328125,-0.9607421875,0.001326753392574752,0.054936994104911874,12.491660498375017,0,0,0,0.10359290109390704,0,0,0,0,0.564174198884734,-0.2318078240575019,-0.3732135602602243,0.071875,0,0,0,1,1,0,0,0,0,,
3.4262843955000166,700,,,,-0.0625,-0.0154296875,-0.9564453125,0.0010746901176681685,0.04585306274909095,12.491798532421235,0,0,0,0.13892858470653208,0,0,0,0,0.5656859091576363,-0.2315237772414454,-0.3723558257025056,0.07109375,0,0,0,1,1,0,0,0,0,,
3.698594395500026,700,,,,-0.0625,-0.023046875,-0.9490234375,0.0010463478452647917,0.036296015129230544,12.492188461134901,0,0,0,0.11370822446536913,0,0,0,0,0.5657871659097119,-0.23143265357925694,-0.3714534179571999,0.06953125,0,0,0,1,1,0,0,0,0,,
4.018938895500009,700,,,,-0.0625,-0.0169921875,-0.95546875,0.00109526899753047,0.03808231584363528,12.492127013628075,0,0,0,0.09338353652748826,0,0,0,0,0.5657541404802992,-0.23171202202116223,-0.3716220863226033,0.068359375,0,0.1,0,1,1,0,0,0,0,,
4.303510895499983,700,,,,-0.0625,-0.02265625,-0.94921875,0.0010719453790691792,0.04126527961365944,12.492442589657106,0,0,0,0.10155464529193078,0,0,0,0,0.565891946312386,-0.23168395279961315,-0.37192263218920846,0.066796875,0,0.1,0,1,1,0,0,0,0,,
4.581039895500057,700,,,,-0.0625,-0.0181640625,-0.9546875,0.0010191856985314256,0.039733219694362026,12.492122736314894,0,0,0,0.09959126991145935,0,0,0,0,0.5660286787545745,-0.23146974801392886,-0.37177797007257596,0.067578125,0,0,0,1,1,0,0,0,0,,
4.849505895500071,700,,,,-0.0625,-0.0193359375,-0.9529296875,0.0010706693350483246,0.033921853095634766,12.492006375187007,0,0,0,0.10414033308295116,0,0,0,0,0.5658041050902536,-0.23160027245078477,-0.37122924180019573,0.06640625,0,0,0,1,1,0,0,0,0,,
