Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0,1000,,,,-0.0625,-0.001953125,-0.96875,0.00036072629288713855,,12.4985379869519,0.047206311136992224,0,0,0.478453202059069,0,0,0,0,0.5690539687807737,-0.23611633085149472,,0.064453125,0.061363816032467246,0,0,1,1,0,0,0,0,,
0.07844458500004839,1000,,,,-0.0625,-0.021484375,-0.947265625,,0.04888882171228966,12.498221813768142,0.044291021827179256,0,0,0.42598509296512094,,0,,,,,-0.3704888976539706,0.064453125,0.06081379690678892,0,0,1,1,0,0,0,0,,
0,1000,,,,-0.0625,-0.025390625,-0.953125,,,12.498083384467044,0.04475932584205536,0,0,0.44273938746912483,,0,,,,,,0.064453125,0.06106071849384912,0,0,1,1,0,0,0,0,,
0.11617958500003442,1000,,,,-0.0625,-0.03125,-0.943359375,,,12.498381985975461,0.044131291299778906,0,0,0.42222802735681936,,0,,,,,,0.064453125,0.060641508918431945,0,0,1,1,0,0,0,0,,
0.1633295849999995,1000,,,,-0.0625,-0.013671875,-0.958984375,0.0004250822793943943,,12.499014159542403,0.04548308144732325,0,0,0.43525631477809335,0,0,0,0,0.568584246589534,-0.23611671857246036,,0.064453125,0.060449424053514195,0,0,1,1,0,0,0,0,,
0.21135958500002744,1000,,,,-0.0625,-0.03125,-0.943359375,,,12.499081961164103,0.04349349141322456,0,0,0.4142877762318009,,0,,,,,,0.064453125,0.060107087274963736,0,0,1,1,0,0,0,0,,
0.2586595850000158,1000,,,,-0.0625,-0.021484375,-0.94921875,,0.06225132808864312,12.498988610245803,0.04129921329163774,0,0,0.39878882660020576,,0,,,,,-0.37175062928180713,0.064453125,0.05973636258075591,0,0,1,1,0,0,0,0,,
0.3051845850000391,1000,,,,-0.0625,-0.021484375,-0.951171875,0.00044436944914621204,,12.498590109278384,0.04250238106507676,0,0,0.40379053047593966,0,0,0,0,0.5686863368974886,-0.23632599631472873,,0.064453125,0.05955136183752599,0,0,1,1,0,0,0,0,,
0.3361145850000321,1000,,,,-0.0625,-0.021484375,-0.951171875,,,12.49810674035588,0.04125250571492513,0,0,0.38107606379869696,,0,,,,,,0.064453125,0.05930643788084646,1,0,1,1,0,0,0,0,,
0.3805995850000181,1000,,,,-0.0625,-0.0234375,-0.947265625,,0.05692585566439863,12.497751409308853,0.04006300220790353,0,0,0.3751140130298778,,0,,,,,-0.37124778072917847,0.064453125,0.05898937357669779,0,0,1,1,0,0,0,0,,
0.4107045850000577,1000,,,,-0.0625,-0.03125,-0.943359375,,,12.497517249925902,0.040341239355121516,0,0,0.3868416232355022,,0,,,,,,0.064453125,0.058824615099758254,0,0,1,1,0,0,0,0,,
0.4636695850000251,1000,,,,-0.0625,-0.01953125,-0.951171875,0.0003379400490358623,,12.497714738028408,0.040152148627223806,0,0,0.3773302203994029,0,0,0,0,0.5691331918724287,-0.23604118956096554,,0.064453125,0.05852856388370495,0,0,1,1,0,0,0,0,,
0.5082845850000158,1000,,,,-0.0625,-0.01953125,-0.953125,,,12.497736980688707,0.040207034681142464,0,0,0.3740368248722677,,0,,,,,,0.064453125,0.058257139022119535,0,0,1,1,0,0,0,0,,
0.5374995849999832,1000,,,,-0.0625,-0.029296875,-0.94140625,,0.05397775025293767,12.498028517846356,0.041093732390417304,0,0,0.37677798092979453,,0,,,,,-0.3709694109581886,0.064453125,0.058142794565533444,0,0,1,1,0,0,0,0,,
0.5808895850000554,1000,,,,-0.0625,-0.0234375,-0.947265625,,,12.497401024926097,0.03985401766727639,0,0,0.36963754431444235,,0,,,,,,0.064453125,0.057836280398382955,0,0,1,1,0,0,0,0,,
0.6150645849999855,1000,,,,-0.0625,-0.033203125,-0.94140625,0.0002985497850251881,,12.497333220173093,0.04275188987316928,0,0,0.4007545155918011,0,0,0,0,0.5694228317901235,-0.23604279340410134,,0.064453125,0.057828222510503666,0,0,1,1,0,0,0,0,,
0.6560545850000344,1000,,,,-0.0625,-0.025390625,-0.947265625,,,12.497902920170358,0.042717708024355906,0,0,0.3894698986099703,,0,,,,,,0.064453125,0.05761224503961837,0,0,1,1,0,0,0,0,,
0.6869445850000484,1000,,,,-0.0625,-0.029296875,-0.943359375,,0.049969664104310474,12.49803519895864,0.04033389154499258,0,0,0.3821638570391008,,0,,,,,-0.3705909543334819,0.0625,0.057340430697664244,0,0,1,1,0,0,0,0,,
0.7303995850000065,1000,,,,-0.0625,-0.03125,-0.94140625,,,12.498368509342162,0.041216211592391284,0,0,0.3856709678288916,,0,,,,,,0.0625,0.05715851840730129,0,0,1,1,0,0,0,0,,
0.7655845850000041,1000,,,,-0.0625,-0.0078125,-0.96484375,0.000348338931640596,,12.498928465686724,0.040249057854550394,0,0,0.3749172331060401,0,0,0,0,0.5695428059655084,-0.23645939111484252,,0.0625,0.05694856893034236,0,0,1,1,0,0,0,0,,
0.8134445850000483,1000,,,,-0.0625,-0.029296875,-0.943359375,,,12.498673701242666,0.038822571783420946,0,0,0.351716608122409,,0,,,,,,0.0625,0.056596817678294276,1,0,1,1,0,0,0,0,,
0.863559585000039,1000,,,,-0.0625,-0.033203125,-0.94140625,,0.05126236045454653,12.498553005152703,0.04160076043861517,0,0,0.3815281250670305,,0,,,,,-0.37071301495776476,0.0625,0.05648125425516475,0,0,1,1,0,0,0,0,,
0.9102945850000251,1000,,,,-0.0625,-0.03125,-0.94140625,0.0002482468756107387,,12.498548230115453,0.04260960687911953,0,0,0.3970666594684808,0,0,0,0,0.570198909594085,-0.23639467004583825,,0.0625,0.05632147483769461,0,0,1,1,0,0,0,0,,
0.9595045850000461,1000,,,,-0.0625,-0.01953125,-0.955078125,,,12.498542824892068,0.041895412971879785,0,0,0.3869078004164933,,0,,,,,,0.0625,0.05608361277430668,0,0,1,1,0,0,0,0,,
1.0045445850000252,1000,,,,-0.0625,-0.0234375,-0.947265625,,0.05215445282545191,12.498142842823134,0.04284924562821686,0,0,0.4081351931880265,,0,,,,,-0.3707972492419343,0.0625,0.05592583559998944,0,0,1,1,0,0,0,0,,
1.04189458500006,1000,,,,-0.0625,-0.02734375,-0.94140625,,,12.497974319557775,0.044470985962936874,0,0,0.43160500986284567,,0,,,,,,0.0625,0.05586416025118351,0,0,1,1,0,0,0,0,,
1.0916895850000436,1000,,,,-0.0625,-0.033203125,-0.943359375,0.00022014775756044346,,12.497858633750772,0.04423120536331347,0,0,0.42603192493621855,0,0,0,0,0.5705021878394048,-0.23647906329742405,,0.0625,0.055673959004472695,0,0,1,1,0,0,0,0,,
1.1432445850000368,1000,,,,-0.0625,-0.017578125,-0.951171875,,,12.497838318735448,0.046207987171817046,0,0,0.42804489138127544,,0,,,,,,0.0625,0.0556219046417523,0,0,1,1,0,0,0,0,,
